season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
3,8,22,0,Sunday,0,1,40.9,58.998999999999995,57.99999999999999,8.9981,181
3,8,23,0,Sunday,0,1,39.96,58.002399999999994,61,11.49671419039146,110
3,8,0,0,Monday,1,1,39.02,56.9992,65,7.0015,47
3,8,1,0,Monday,1,1,39.02,56.9992,65,6.0032,14
3,8,2,0,Monday,1,1,38.08,56.0026,69,7.0015,9
3,8,3,0,Monday,1,1,38.08,56.0026,69,11.49671419039146,6
3,8,4,0,Monday,1,1,38.08,56.0026,69,7.0015,11
3,8,5,0,Monday,1,1,38.08,56.0026,69,7.0015,36
3,8,6,0,Monday,1,1,37.14,54.9994,73,6.0032,159
3,8,7,0,Monday,1,1,39.02,56.9992,65,8.9981,436
3,8,8,0,Monday,1,2,41.839999999999996,60.002199999999995,51,6.0032,673
3,8,9,0,Monday,1,2,42.78,60.002199999999995,45,11.49671419039146,305
3,8,10,0,Monday,1,2,43.72,60.998799999999996,40,11.49671419039146,199
3,8,12,0,Monday,1,1,44.660000000000004,62.001999999999995,40,12.998000000000001,276
3,8,13,0,Monday,1,1,44.660000000000004,62.001999999999995,40,11.0014,254
3,8,14,0,Monday,1,1,45.6,62.001999999999995,33,7.0015,248
3,8,16,0,Monday,1,1,45.6,62.998599999999996,36,6.0032,464
3,8,17,0,Monday,1,1,45.6,62.998599999999996,36,11.0014,818
3,8,18,0,Monday,1,1,43.72,62.001999999999995,52,19.0012,812
3,8,20,0,Monday,1,1,42.78,60.998799999999996,62,15.001299999999999,432
3,8,21,0,Monday,1,1,41.839999999999996,60.998799999999996,66,12.998000000000001,290
3,8,22,0,Monday,1,1,41.839999999999996,60.998799999999996,62,22.0028,192
3,8,23,0,Monday,1,1,40.9,58.998999999999995,70,15.001299999999999,128
3,8,0,0,Tuesday,1,1,40.9,60.002199999999995,74,15.001299999999999,60
3,8,1,0,Tuesday,1,1,39.96,58.002399999999994,79,16.997899999999998,27
3,8,2,0,Tuesday,1,2,39.96,58.002399999999994,83,12.998000000000001,11
3,8,3,0,Tuesday,1,2,39.96,58.002399999999994,83,12.998000000000001,3
3,8,4,0,Tuesday,1,2,39.96,58.002399999999994,83,12.998000000000001,5
3,8,5,0,Tuesday,1,2,39.96,58.002399999999994,89,12.998000000000001,36
3,8,6,0,Tuesday,1,3,38.08,54.0028,83,12.998000000000001,64
3,8,7,0,Tuesday,1,2,39.02,56.0026,83,6.0032,179
3,8,8,0,Tuesday,1,2,39.02,54.9994,89,6.0032,618
3,8,9,0,Tuesday,1,2,40.9,60.002199999999995,74,11.49671419039146,402
3,8,11,0,Tuesday,1,1,42.78,60.998799999999996,62,11.49671419039146,196
3,8,13,0,Tuesday,1,1,45.6,64.0018,46,6.0032,286
3,8,14,0,Tuesday,1,1,46.54,64.9984,41,15.001299999999999,255
3,8,15,0,Tuesday,1,1,46.54,66.0016,46,15.001299999999999,283
3,8,18,0,Tuesday,1,1,43.72,62.998599999999996,62,19.0012,854
3,8,19,0,Tuesday,1,1,43.72,64.0018,66,12.998000000000001,627
3,8,20,0,Tuesday,1,1,42.78,62.998599999999996,74,15.001299999999999,436
3,8,21,0,Tuesday,1,1,42.78,60.998799999999996,62,15.001299999999999,308
3,8,23,0,Tuesday,1,1,41.839999999999996,60.998799999999996,66,11.0014,167
3,8,0,0,Wednesday,1,1,40.9,58.998999999999995,61,12.998000000000001,60
3,8,1,0,Wednesday,1,1,40.9,58.998999999999995,61,11.49671419039146,37
3,8,2,0,Wednesday,1,1,39.96,58.002399999999994,65,11.49671419039146,8
3,8,3,0,Wednesday,1,1,39.02,56.9992,74,7.0015,11
3,8,4,0,Wednesday,1,1,38.08,54.0028,83,7.0015,4
3,8,5,0,Wednesday,1,1,38.08,54.9994,78,7.0015,39
3,8,6,0,Wednesday,1,1,38.08,54.9994,78,7.0015,172
3,8,8,0,Wednesday,1,2,40.9,58.998999999999995,65,19.0012,682
3,8,9,0,Wednesday,1,2,41.839999999999996,60.998799999999996,62,12.998000000000001,367
3,8,11,0,Wednesday,1,2,42.78,60.998799999999996,57.99999999999999,12.998000000000001,235
3,8,12,0,Wednesday,1,1,42.78,60.998799999999996,55.00000000000001,15.001299999999999,307
3,8,13,0,Wednesday,1,2,44.660000000000004,62.998599999999996,49,12.998000000000001,294
3,8,14,0,Wednesday,1,2,43.72,62.001999999999995,52,19.999499999999998,255
3,8,15,0,Wednesday,1,1,43.72,62.001999999999995,52,16.997899999999998,266
3,8,16,0,Wednesday,1,1,43.72,60.998799999999996,48,12.998000000000001,431
3,8,17,0,Wednesday,1,1,42.78,60.998799999999996,55.00000000000001,19.0012,851
3,8,18,0,Wednesday,1,1,42.78,60.002199999999995,51,15.001299999999999,848
3,8,19,0,Wednesday,1,1,40.9,58.998999999999995,61,8.9981,649
3,8,20,0,Wednesday,1,1,40.9,58.998999999999995,61,8.9981,427
3,8,22,0,Wednesday,1,1,40.9,58.998999999999995,61,11.0014,226
3,8,23,0,Wednesday,1,1,39.96,58.002399999999994,65,7.0015,138
3,8,0,0,Thursday,1,1,39.02,56.9992,69,11.49671419039146,76
3,8,1,0,Thursday,1,1,38.08,56.0026,73,11.49671419039146,21
3,8,2,0,Thursday,1,1,38.08,56.0026,69,12.998000000000001,15
3,8,3,0,Thursday,1,1,37.14,54.9994,73,16.997899999999998,4
3,8,5,0,Thursday,1,1,36.2,54.0028,78,11.0014,37
3,8,6,0,Thursday,1,1,36.2,54.0028,78,11.0014,165
3,8,7,0,Thursday,1,1,38.08,56.0026,69,15.001299999999999,464
3,8,8,0,Thursday,1,1,39.96,58.002399999999994,61,12.998000000000001,682
3,8,10,0,Thursday,1,1,42.78,60.002199999999995,48,8.9981,199
3,8,12,0,Thursday,1,1,45.6,62.001999999999995,33,7.0015,343
3,8,14,0,Thursday,1,1,46.54,62.998599999999996,32,11.49671419039146,248
3,8,15,0,Thursday,1,1,45.6,62.001999999999995,33,16.997899999999998,260
3,8,16,0,Thursday,1,1,46.54,62.998599999999996,32,15.001299999999999,419
3,8,17,0,Thursday,1,1,46.54,64.0018,34,12.998000000000001,897
3,8,18,0,Thursday,1,1,45.6,62.998599999999996,36,11.49671419039146,832
3,8,19,0,Thursday,1,1,43.72,60.998799999999996,40,7.0015,677
3,8,20,0,Thursday,1,1,43.72,60.998799999999996,40,6.0032,514
3,8,21,0,Thursday,1,1,42.78,60.002199999999995,48,12.998000000000001,356
3,8,22,0,Thursday,1,1,41.839999999999996,60.002199999999995,51,11.0014,254
3,8,23,0,Thursday,1,1,40.9,58.998999999999995,54,7.0015,226
3,8,0,0,Friday,1,1,39.96,31.9984,56.99999999999999,11.0014,88
3,8,1,0,Friday,1,1,39.02,31.9984,65,7.0015,54
3,8,2,0,Friday,1,1,39.02,31.9984,61,8.9981,19
3,8,3,0,Friday,1,1,38.08,31.9984,65,7.0015,6
3,8,4,0,Friday,1,1,38.08,31.9984,73,11.0014,9
3,8,5,0,Friday,1,1,38.08,31.9984,73,7.0015,36
3,8,9,0,Friday,1,1,40.9,31.9984,57.99999999999999,7.0015,378
3,8,10,0,Friday,1,1,42.78,31.9984,55.00000000000001,11.0014,231
3,8,12,0,Friday,1,1,46.54,31.9984,41,15.001299999999999,365
3,8,13,0,Friday,1,1,47.48,31.9984,36,26.0027,357
3,8,14,0,Friday,1,1,48.42,31.9984,34,27.999299999999998,328
3,8,15,0,Friday,1,1,48.42,31.9984,30,31.0009,383
3,8,16,0,Friday,1,2,47.48,31.9984,32,30.002599999999997,488
3,8,17,0,Friday,1,1,46.54,31.9984,36,22.0028,791
3,8,18,0,Friday,1,2,46.54,31.9984,38,16.997899999999998,669
3,8,19,0,Friday,1,2,42.78,31.9984,55.00000000000001,26.0027,491
3,8,20,0,Friday,1,2,41.839999999999996,31.9984,57.99999999999999,15.001299999999999,359
3,8,21,0,Friday,1,2,39.96,31.9984,69,19.999499999999998,255
3,8,23,0,Friday,1,3,38.08,31.9984,83,15.001299999999999,121
3,8,1,0,Saturday,0,3,37.14,52.003,94,11.0014,92
3,8,2,0,Saturday,0,3,37.14,52.9996,88,11.0014,43
3,8,3,0,Saturday,0,1,37.14,52.9996,88,12.998000000000001,30
3,8,4,0,Saturday,0,1,37.14,54.9994,73,15.001299999999999,13
3,8,5,0,Saturday,0,1,36.2,54.0028,78,16.997899999999998,9
3,8,6,0,Saturday,0,1,36.2,52.9996,83,15.001299999999999,27
3,8,7,0,Saturday,0,1,36.2,52.9996,83,15.001299999999999,64
3,8,8,0,Saturday,0,1,38.08,56.0026,69,16.997899999999998,189
3,8,10,0,Saturday,0,1,40.9,58.998999999999995,54,11.0014,480
3,8,11,0,Saturday,0,1,41.839999999999996,60.002199999999995,51,11.49671419039146,536
3,8,12,0,Saturday,0,1,43.72,60.002199999999995,37,12.998000000000001,654
3,8,14,0,Saturday,0,1,43.72,60.002199999999995,37,19.0012,598
3,8,15,0,Saturday,0,1,43.72,60.002199999999995,37,15.001299999999999,596
3,8,16,0,Saturday,0,1,43.72,60.002199999999995,37,16.997899999999998,641
3,8,17,0,Saturday,0,1,43.72,60.002199999999995,37,15.001299999999999,635
3,8,19,0,Saturday,0,1,40.9,58.002399999999994,45,11.0014,488
3,8,21,0,Saturday,0,1,39.02,56.9992,61,11.49671419039146,338
3,8,22,0,Saturday,0,1,39.02,56.9992,61,11.49671419039146,261
3,8,0,0,Sunday,0,1,39.02,56.9992,56.99999999999999,6.0032,187
3,8,1,0,Sunday,0,1,38.08,56.0026,65,11.49671419039146,131
3,8,2,0,Sunday,0,2,37.14,56.0026,69,6.0032,119
3,8,3,0,Sunday,0,2,37.14,56.0026,61,11.0014,55
3,8,4,0,Sunday,0,2,37.14,56.0026,65,11.0014,26
3,8,5,0,Sunday,0,2,36.2,54.9994,73,8.9981,11
3,8,6,0,Sunday,0,2,37.14,56.0026,69,7.0015,20
3,8,7,0,Sunday,0,2,37.14,56.0026,69,8.9981,41
3,8,8,0,Sunday,0,2,38.08,56.0026,69,7.0015,124
3,8,11,0,Sunday,0,3,38.08,54.9994,78,11.0014,272
3,8,12,0,Sunday,0,3,38.08,56.0026,73,11.49671419039146,298
3,8,14,0,Sunday,0,3,38.08,56.0026,73,11.49671419039146,149
3,8,15,0,Sunday,0,2,38.08,56.0026,65,11.49671419039146,276
3,8,16,0,Sunday,0,2,39.02,56.9992,65,11.49671419039146,356
3,8,18,0,Sunday,0,2,38.08,54.9994,78,7.0015,377
3,8,19,0,Sunday,0,2,38.08,56.0026,73,8.9981,341
3,8,20,0,Sunday,0,2,38.08,56.0026,73,12.998000000000001,274
3,8,21,0,Sunday,0,3,37.14,54.9994,78,6.0032,190
3,8,23,0,Sunday,0,2,37.14,54.9994,73,11.49671419039146,46
3,8,0,0,Monday,1,2,36.2,52.9996,83,7.0015,26
3,8,2,0,Monday,1,1,36.2,52.9996,83,11.0014,5
3,8,4,0,Monday,1,2,36.2,52.9996,83,6.0032,7
3,8,5,0,Monday,1,2,36.2,52.9996,83,11.49671419039146,37
3,8,6,0,Monday,1,2,36.2,54.0028,78,8.9981,161
3,8,8,0,Monday,1,2,37.14,54.9994,73,7.0015,655
3,8,9,0,Monday,1,2,38.08,56.0026,69,11.49671419039146,357
3,8,10,0,Monday,1,2,38.08,56.0026,69,6.0032,193
3,8,11,0,Monday,1,1,39.02,56.9992,65,7.0015,241
3,8,12,0,Monday,1,2,39.02,56.9992,61,7.0015,282
3,8,13,0,Monday,1,1,40.9,58.998999999999995,57.99999999999999,8.9981,291
3,8,14,0,Monday,1,1,41.839999999999996,60.002199999999995,54,11.0014,275
3,8,15,0,Monday,1,1,41.839999999999996,60.002199999999995,54,16.997899999999998,309
3,8,16,0,Monday,1,1,41.839999999999996,60.002199999999995,54,16.997899999999998,460
3,8,17,0,Monday,1,1,40.9,58.998999999999995,57.99999999999999,19.0012,893
3,8,18,0,Monday,1,2,37.14,54.9994,78,16.997899999999998,815
3,8,19,0,Monday,1,2,37.14,54.9994,78,12.998000000000001,299
3,8,21,0,Monday,1,1,36.2,52.9996,83,11.49671419039146,245
3,8,22,0,Monday,1,2,36.2,52.9996,83,11.49671419039146,161
3,8,23,0,Monday,1,2,36.2,52.9996,83,11.49671419039146,102
3,8,0,0,Tuesday,1,2,36.2,52.9996,83,6.0032,59
3,8,1,0,Tuesday,1,2,36.2,52.9996,83,8.9981,33
3,8,2,0,Tuesday,1,2,35.26,52.003,88,19.0012,8
3,8,3,0,Tuesday,1,1,34.32000000000001,50.9998,88,11.49671419039146,3
3,8,4,0,Tuesday,1,1,34.32000000000001,50.9998,88,11.49671419039146,4
3,8,5,0,Tuesday,1,1,34.32000000000001,50.9998,83,6.0032,34
3,8,7,0,Tuesday,1,1,36.2,54.0028,78,7.0015,519
3,8,8,0,Tuesday,1,1,36.2,54.0028,78,8.9981,723
3,8,9,0,Tuesday,1,1,38.08,56.0026,69,11.49671419039146,328
3,8,11,0,Tuesday,1,1,40.9,58.998999999999995,54,11.49671419039146,256
3,8,13,0,Tuesday,1,1,42.78,58.998999999999995,40,11.49671419039146,331
3,8,14,0,Tuesday,1,1,43.72,60.002199999999995,37,6.0032,302
3,8,15,0,Tuesday,1,1,43.72,60.002199999999995,37,11.49671419039146,302
3,8,17,0,Tuesday,1,1,42.78,60.002199999999995,51,19.0012,878
3,8,18,0,Tuesday,1,1,41.839999999999996,60.002199999999995,54,15.001299999999999,625
3,8,21,0,Tuesday,1,1,38.08,56.0026,73,11.49671419039146,280
3,8,23,0,Tuesday,1,1,37.14,54.0028,83,11.49671419039146,136
3,8,1,0,Wednesday,1,1,37.14,54.9994,78,11.49671419039146,21
3,8,2,0,Wednesday,1,1,37.14,54.9994,78,11.49671419039146,17
3,8,4,0,Wednesday,1,1,35.26,52.003,83,7.0015,8
3,8,5,0,Wednesday,1,1,36.2,54.0028,78,11.49671419039146,40
3,8,6,0,Wednesday,1,1,37.14,54.9994,73,11.49671419039146,187
3,8,7,0,Wednesday,1,1,37.14,54.9994,78,11.49671419039146,553
3,8,8,0,Wednesday,1,1,38.08,56.0026,73,6.0032,740
3,8,9,0,Wednesday,1,1,39.96,58.002399999999994,65,11.49671419039146,376
3,8,10,0,Wednesday,1,1,40.9,58.998999999999995,61,6.0032,225
3,8,13,0,Wednesday,1,1,43.72,60.998799999999996,48,7.0015,316
3,8,14,0,Wednesday,1,1,43.72,60.998799999999996,45,7.0015,266
3,8,16,0,Wednesday,1,3,42.78,60.998799999999996,55.00000000000001,15.001299999999999,460
3,8,19,0,Wednesday,1,2,39.02,56.9992,74,11.49671419039146,580
3,8,22,0,Wednesday,1,1,38.08,56.0026,73,11.49671419039146,281
3,8,23,0,Wednesday,1,1,38.08,54.0028,83,11.49671419039146,140
3,8,0,0,Thursday,1,1,38.08,54.9994,78,11.49671419039146,60
3,8,2,0,Thursday,1,1,37.14,54.0028,83,11.49671419039146,20
3,8,3,0,Thursday,1,1,37.14,54.0028,83,6.0032,9
3,8,4,0,Thursday,1,1,37.14,54.0028,83,11.49671419039146,6
3,8,5,0,Thursday,1,1,37.14,54.0028,83,11.49671419039146,37
3,8,7,0,Thursday,1,2,37.14,54.0028,83,6.0032,481
3,8,8,0,Thursday,1,2,39.02,56.9992,74,6.0032,707
3,8,10,0,Thursday,1,1,42.78,60.998799999999996,57.99999999999999,6.0032,233
3,8,12,0,Thursday,1,1,44.660000000000004,60.998799999999996,38,11.49671419039146,332
3,8,13,0,Thursday,1,1,46.54,64.0018,38,6.0032,346
3,8,15,0,Thursday,1,1,44.660000000000004,62.001999999999995,46,8.9981,305
3,8,16,0,Thursday,1,1,43.72,60.998799999999996,48,11.0014,465
3,8,18,0,Thursday,1,1,42.78,60.002199999999995,48,15.001299999999999,941
3,8,19,0,Thursday,1,1,41.839999999999996,60.002199999999995,51,6.0032,633
3,8,20,0,Thursday,1,1,40.9,58.998999999999995,61,7.0015,474
3,8,21,0,Thursday,1,1,40.9,58.998999999999995,61,8.9981,329
3,8,23,0,Thursday,1,2,39.02,56.9992,69,11.49671419039146,157
3,8,0,0,Friday,1,2,39.02,56.9992,69,11.49671419039146,111
3,8,1,0,Friday,1,2,38.08,56.0026,73,11.49671419039146,42
3,8,2,0,Friday,1,1,39.02,56.9992,69,11.49671419039146,16
3,8,4,0,Friday,1,2,38.08,56.0026,73,11.49671419039146,8
3,8,5,0,Friday,1,1,38.08,54.9994,78,11.49671419039146,38
3,8,6,0,Friday,1,2,37.14,54.0028,83,11.49671419039146,151
3,8,7,0,Friday,1,2,38.08,54.9994,78,11.49671419039146,425
3,8,8,0,Friday,1,2,39.02,56.9992,74,11.49671419039146,744
3,8,9,0,Friday,1,2,41.839999999999996,60.002199999999995,57.99999999999999,11.49671419039146,389
3,8,10,0,Friday,1,2,43.72,60.998799999999996,48,11.49671419039146,262
3,8,11,0,Friday,1,2,43.72,60.998799999999996,48,7.0015,281
3,8,12,0,Friday,1,2,43.72,60.998799999999996,45,6.0032,371
3,8,13,0,Friday,1,2,45.6,62.998599999999996,41,7.0015,351
3,8,14,0,Friday,1,1,44.660000000000004,62.001999999999995,43,7.0015,338
3,8,15,0,Friday,1,2,43.72,60.998799999999996,48,8.9981,350
3,8,16,0,Friday,1,2,43.72,60.998799999999996,48,8.9981,515
3,8,17,0,Friday,1,2,42.78,60.002199999999995,51,15.001299999999999,812
3,8,18,0,Friday,1,2,41.839999999999996,60.998799999999996,62,12.998000000000001,736
3,8,19,0,Friday,1,2,41.839999999999996,60.002199999999995,57.99999999999999,11.0014,536
3,8,20,0,Friday,1,2,40.9,58.998999999999995,65,15.001299999999999,363
3,8,21,0,Friday,1,2,40.9,58.998999999999995,61,11.0014,306
3,8,22,0,Friday,1,2,40.9,58.998999999999995,61,11.49671419039146,251
3,8,23,0,Friday,1,2,39.96,58.002399999999994,69,6.0032,178
3,8,0,0,Saturday,0,2,40.9,58.998999999999995,61,11.49671419039146,135
3,8,1,0,Saturday,0,2,39.96,58.002399999999994,69,11.49671419039146,115
3,8,2,0,Saturday,0,2,39.02,56.9992,74,6.0032,79
3,8,4,0,Saturday,0,2,39.02,56.9992,69,7.0015,12
3,8,5,0,Saturday,0,2,38.08,56.0026,73,11.0014,14
3,8,6,0,Saturday,0,2,38.08,54.9994,78,11.0014,30
3,8,7,0,Saturday,0,2,38.08,54.9994,78,12.998000000000001,102
3,8,9,0,Saturday,0,2,39.96,58.002399999999994,69,19.0012,288
3,8,10,0,Saturday,0,2,40.9,58.998999999999995,65,19.999499999999998,442
3,8,11,0,Saturday,0,2,41.839999999999996,60.998799999999996,62,19.0012,457
3,8,12,0,Saturday,0,3,41.839999999999996,60.002199999999995,54,26.0027,584
3,8,13,0,Saturday,0,2,41.839999999999996,60.002199999999995,51,23.9994,517
3,8,14,0,Saturday,0,3,39.02,56.9992,65,16.997899999999998,482
3,8,15,0,Saturday,0,2,38.08,56.0026,73,22.0028,233
3,8,17,0,Saturday,0,2,39.02,56.9992,74,22.0028,403
3,8,19,0,Saturday,0,2,38.08,54.9994,78,19.999499999999998,354
3,8,20,0,Saturday,0,3,37.14,54.0028,83,16.997899999999998,241
3,8,22,0,Saturday,0,1,37.14,54.0028,83,23.9994,182
3,8,23,0,Saturday,0,2,37.14,54.0028,83,16.997899999999998,158
3,8,0,0,Sunday,0,1,38.08,54.0028,89,16.997899999999998,134
3,8,1,0,Sunday,0,1,38.08,54.0028,89,12.998000000000001,134
3,8,2,0,Sunday,0,2,38.08,54.0028,89,15.001299999999999,116
3,8,5,0,Sunday,0,1,38.08,54.0028,89,12.998000000000001,16
3,8,6,0,Sunday,0,1,37.14,52.9996,88,19.999499999999998,21
3,8,7,0,Sunday,0,1,38.08,54.0028,89,12.998000000000001,34
3,8,8,0,Sunday,0,1,39.96,58.002399999999994,79,19.0012,133
3,8,9,0,Sunday,0,1,39.96,58.002399999999994,79,16.997899999999998,263
3,8,10,0,Sunday,0,1,42.78,62.001999999999995,66,26.0027,385
3,8,11,0,Sunday,0,1,42.78,62.001999999999995,66,23.9994,482
3,8,12,0,Sunday,0,3,41.839999999999996,62.001999999999995,74,23.9994,626
3,8,13,0,Sunday,0,3,39.02,56.0026,78,27.999299999999998,541
3,8,14,0,Sunday,0,1,38.08,54.0028,89,7.0015,377
3,8,15,0,Sunday,0,3,38.08,54.0028,89,19.0012,391
3,8,16,0,Sunday,0,3,38.08,54.0028,89,19.0012,173
3,8,18,0,Sunday,0,2,38.08,54.0028,89,6.0032,264
3,8,21,0,Sunday,0,1,38.08,54.0028,83,8.9981,166
3,8,23,0,Sunday,0,1,37.14,54.0028,83,6.0032,80
3,8,0,0,Monday,1,1,37.14,54.0028,83,11.49671419039146,32
3,8,1,0,Monday,1,1,37.14,52.9996,88,6.0032,7
3,8,2,0,Monday,1,1,37.14,52.9996,88,8.9981,8
3,8,4,0,Monday,1,1,37.14,54.0028,83,11.49671419039146,12
3,8,5,0,Monday,1,1,37.14,52.9996,88,11.49671419039146,36
3,8,6,0,Monday,1,1,37.14,52.9996,88,11.49671419039146,145
3,8,7,0,Monday,1,1,39.02,56.0026,83,11.49671419039146,433
3,8,8,0,Monday,1,1,39.02,56.0026,83,6.0032,699
3,8,9,0,Monday,1,1,39.02,56.0026,83,7.0015,342
3,8,10,0,Monday,1,1,41.839999999999996,62.001999999999995,74,8.9981,206
3,8,11,0,Monday,1,1,42.78,62.001999999999995,66,12.998000000000001,229
3,8,13,0,Monday,1,1,43.72,62.998599999999996,56.99999999999999,11.0014,288
3,8,15,0,Monday,1,1,45.6,66.0016,55.00000000000001,19.999499999999998,282
3,8,16,0,Monday,1,1,45.6,66.0016,55.00000000000001,16.997899999999998,444
3,8,17,0,Monday,1,1,45.6,64.0018,46,15.001299999999999,845
3,8,18,0,Monday,1,1,44.660000000000004,62.998599999999996,52,16.997899999999998,834
3,8,19,0,Monday,1,1,42.78,62.001999999999995,70,15.001299999999999,573
3,8,20,0,Monday,1,1,42.78,62.001999999999995,70,12.998000000000001,416
3,8,21,0,Monday,1,1,41.839999999999996,62.001999999999995,74,12.998000000000001,278
3,8,22,0,Monday,1,1,40.9,60.002199999999995,84,12.998000000000001,161
3,8,0,0,Tuesday,1,1,40.9,60.002199999999995,84,16.997899999999998,38
3,8,1,0,Tuesday,1,1,39.96,58.002399999999994,89,12.998000000000001,21
3,8,2,0,Tuesday,1,1,39.96,58.002399999999994,83,16.997899999999998,15
3,8,3,0,Tuesday,1,1,39.02,54.9994,89,8.9981,4
3,8,4,0,Tuesday,1,1,39.02,56.0026,83,8.9981,8
3,8,5,0,Tuesday,1,2,39.02,56.0026,83,6.0032,42
3,8,6,0,Tuesday,1,2,39.02,54.9994,89,7.0015,147
3,8,7,0,Tuesday,1,2,39.02,56.0026,83,7.0015,269
3,8,9,0,Tuesday,1,2,40.9,60.002199999999995,79,11.0014,395
3,8,10,0,Tuesday,1,1,42.78,60.998799999999996,62,16.997899999999998,204
3,8,11,0,Tuesday,1,1,44.660000000000004,64.0018,55.00000000000001,16.997899999999998,218
3,8,12,0,Tuesday,1,1,45.6,64.9984,49,19.0012,297
3,8,14,0,Tuesday,1,1,47.48,64.9984,38,22.0028,251
3,8,16,0,Tuesday,1,1,46.54,62.998599999999996,33,22.0028,480
3,8,17,0,Tuesday,1,1,45.6,62.001999999999995,35,26.0027,864
3,8,18,0,Tuesday,1,1,44.660000000000004,62.001999999999995,40,16.997899999999998,818
3,8,19,0,Tuesday,1,1,42.78,60.002199999999995,45,11.0014,597
3,8,20,0,Tuesday,1,1,41.839999999999996,60.002199999999995,48,7.0015,435
3,8,21,0,Tuesday,1,1,41.839999999999996,60.002199999999995,48,6.0032,314
3,8,22,0,Tuesday,1,1,40.9,58.998999999999995,54,11.49671419039146,216
3,8,0,0,Wednesday,1,1,39.02,56.9992,69,11.49671419039146,47
3,8,1,0,Wednesday,1,1,38.08,56.0026,69,8.9981,14
3,8,2,0,Wednesday,1,1,37.14,54.9994,73,8.9981,6
3,8,3,0,Wednesday,1,1,37.14,54.9994,73,7.0015,9
3,8,4,0,Wednesday,1,1,36.2,54.9994,73,15.001299999999999,10
3,8,6,0,Wednesday,1,1,36.2,54.9994,73,12.998000000000001,181
3,8,8,0,Wednesday,1,1,39.02,56.9992,61,11.0014,808
3,8,9,0,Wednesday,1,1,40.9,58.998999999999995,51,12.998000000000001,348
3,8,10,0,Wednesday,1,1,41.839999999999996,60.002199999999995,48,11.0014,178
3,8,13,0,Wednesday,1,1,42.78,60.002199999999995,42,11.49671419039146,300
3,8,14,0,Wednesday,1,1,43.72,60.998799999999996,40,6.0032,301
3,8,15,0,Wednesday,1,1,43.72,60.998799999999996,40,12.998000000000001,338
3,8,16,0,Wednesday,1,1,43.72,60.002199999999995,37,8.9981,493
3,8,17,0,Wednesday,1,1,44.660000000000004,60.998799999999996,35,15.001299999999999,870
3,8,18,0,Wednesday,1,1,42.78,60.002199999999995,42,11.0014,812
3,8,19,0,Wednesday,1,1,40.9,58.998999999999995,54,12.998000000000001,643
3,8,20,0,Wednesday,1,1,39.96,58.002399999999994,56.99999999999999,11.49671419039146,427
3,8,21,0,Wednesday,1,1,39.02,56.9992,54,7.0015,313
3,8,22,0,Wednesday,1,1,39.02,56.9992,54,11.49671419039146,235
3,8,23,0,Wednesday,1,1,39.02,56.9992,56.99999999999999,11.49671419039146,157
3,8,0,0,Thursday,1,1,38.08,56.0026,69,11.49671419039146,65
3,8,1,0,Thursday,1,1,38.08,56.0026,65,11.49671419039146,23
3,8,2,0,Thursday,1,1,37.14,54.9994,73,11.49671419039146,17
3,8,3,0,Thursday,1,1,37.14,54.9994,73,11.49671419039146,5
3,8,4,0,Thursday,1,1,37.14,54.9994,73,11.49671419039146,8
3,8,6,0,Thursday,1,1,36.2,52.9996,83,11.0014,163
3,8,7,0,Thursday,1,1,38.08,56.0026,73,11.49671419039146,532
3,8,9,0,Thursday,1,1,40.9,58.998999999999995,57.99999999999999,11.49671419039146,396
3,8,10,0,Thursday,1,1,41.839999999999996,60.002199999999995,54,11.49671419039146,234
3,8,11,0,Thursday,1,1,43.72,60.998799999999996,40,6.0032,276
3,8,12,0,Thursday,1,1,43.72,60.998799999999996,45,8.9981,294
3,8,13,0,Thursday,1,1,43.72,60.998799999999996,48,7.0015,290
3,8,14,0,Thursday,1,1,43.72,60.998799999999996,48,8.9981,273
3,8,15,0,Thursday,1,1,45.6,64.0018,46,11.0014,338
3,8,17,0,Thursday,1,1,46.54,64.0018,34,15.001299999999999,844
3,8,19,0,Thursday,1,1,43.72,60.998799999999996,48,8.9981,610
3,8,20,0,Thursday,1,1,42.78,60.998799999999996,57.99999999999999,11.0014,471
3,8,22,0,Thursday,1,1,40.9,58.998999999999995,70,11.49671419039146,291
3,8,23,0,Thursday,1,1,40.9,60.002199999999995,74,7.0015,152
3,8,2,0,Friday,1,1,39.02,54.9994,89,8.9981,20
3,8,3,0,Friday,1,1,39.02,54.9994,89,7.0015,5
3,8,5,0,Friday,1,1,38.08,54.0028,89,11.0014,29
3,8,6,0,Friday,1,2,38.08,54.0028,89,11.0014,108
3,8,7,0,Friday,1,2,38.08,54.0028,89,6.0032,421
3,8,8,0,Friday,1,2,40.9,60.002199999999995,74,11.49671419039146,690
3,8,9,0,Friday,1,1,42.78,62.001999999999995,70,11.49671419039146,398
3,8,10,0,Friday,1,1,43.72,62.998599999999996,62,6.0032,256
3,8,11,0,Friday,1,1,48.42,64.9984,28.000000000000004,19.999499999999998,309
3,8,14,0,Friday,1,1,50.300000000000004,66.9982,25,15.001299999999999,436
3,8,16,0,Friday,1,1,50.300000000000004,68.0014,27,16.997899999999998,528
3,8,18,0,Friday,1,1,48.42,66.0016,36,16.997899999999998,546
3,8,20,0,Friday,1,1,45.6,64.9984,49,8.9981,356
